work_type_code,work_type_name_ru,family_code,basis_key,label_ru,hint_ru,uom_code,required,derived_flag,formula,sort_order,status,notes,field_kind,expression,read_only_flag,manual_flag,source_config_id,ui_source,default_value,used_in_norms
WT-STEEL-CANOPY-GABLE,Навес двускатный (металл),roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-STEEL-CANOPY-LEAN,Навес односкатный (металл),roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-FRAME-SHINGLE,Обрешётка/каркас под ГЧ,roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-FRAME-SHINGLE,Обрешётка/каркас под ГЧ,roof,perimeter_m,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-FRAME-MTL,Обрешётка/каркас под металл,roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-FRAME-SLATE,Обрешётка/каркас под шифер,roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-FRAME-SLATE,Обрешётка/каркас под шифер,roof,perimeter_m,"Периметр фасада/контур, м","Длина по контуру фасада: углы, примыкания, откосы/цоколь — как заложено в нормах. Можно формулой: 3+4+3.",м,true,false,,2,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-ROOF-FRAME,Стропильная система / обрешётка (общ.),roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-PLASTER-FACADE,Фасад: утепление и декоративная штукатурка,roof,area_m2,"Площадь металлоконструкций, м²",Площадь поверхности металлоконструкций (для окраски/грунта/обшивки — как заложено в нормах).,м²,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-DOOR,Двери (монтаж),doors,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-DOOR-SET,Установка двери (комплект),doors,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-DELIVERY,Логистика: поставка/рейсы,logist,count,Количество,Просто счёт в штуках: сколько элементов/мест/узлов нужно. Можно вводить формулой: 3+5+2.,шт,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
WT-WASTE,Вывоз мусора/утилизация,waste,volume_m3,"Объём грунта под фундамент (траншеи/котлован), м³","Сколько всего грунта нужно вынуть под фундамент, в м³.
Если объём не знаете:
Пример: дом 10×10 м, траншея шириной 0.6 м, глубина 1.0 м.
Периметр 10×4 = 40 м.
Объём грунта = 40 × 0.6 × 1.0 = 24 м³ → вводим 24.",м³,true,false,,1,DUPLICATE_PATTERN|LABEL_MISMATCH|NEEDS_REVIEW,v_reno_calc_fields_ui,number,,false,true,,src/components/foreman/useCalcFields.ts,,true
